country_code;date;county;market;market_id;category;commodity;commodity_id;unit;price_flag;price_type;currency;local_price;price_usd
JPN;15/06/2017;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;399;3.59
JPN;15/06/2017;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;589;5.31
JPN;15/06/2017;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;208;1.87
JPN;15/06/2017;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;198;1.78
JPN;15/06/2017;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;179;1.61
JPN;15/06/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;190;1.71
JPN;15/06/2017;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;426;3.84
JPN;15/06/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2385;21.49
JPN;15/06/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;618;5.57
JPN;15/06/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;240;2.16
JPN;15/06/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;223;2.01
JPN;15/06/2017;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;202;1.82
JPN;15/06/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;186;1.68
JPN;15/07/2017;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;381;3.39
JPN;15/07/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2214;19.68
JPN;15/07/2017;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;587;5.22
JPN;15/07/2017;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;245;2.18
JPN;15/07/2017;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;207;1.84
JPN;15/07/2017;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;172;1.53
JPN;15/07/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;178;1.58
JPN;15/07/2017;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;380;3.38
JPN;15/07/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2359;20.97
JPN;15/07/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;620;5.51
JPN;15/07/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;236;2.1
JPN;15/07/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;222;1.97
JPN;15/07/2017;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;145;1.29
JPN;15/07/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;179;1.59
JPN;15/08/2017;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;391;3.53
JPN;15/08/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2258;20.4
JPN;15/08/2017;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;559;5.05
JPN;15/08/2017;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;207;1.87
JPN;15/08/2017;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;197;1.78
JPN;15/08/2017;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;160;1.45
JPN;15/08/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;174;1.57
JPN;15/08/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2391;21.61
JPN;15/08/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;613;5.54
JPN;15/08/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;232;2.1
JPN;15/08/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;223;2.02
JPN;15/08/2017;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;200;1.81
JPN;15/08/2017;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;139;1.26
JPN;15/08/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;171;1.55
JPN;15/09/2017;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;393;3.55
JPN;15/09/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2255;20.34
JPN;15/09/2017;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;576;5.2
JPN;15/09/2017;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;242;2.18
JPN;15/09/2017;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;204;1.84
JPN;15/09/2017;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;193;1.74
JPN;15/09/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;187;1.69
JPN;15/09/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2403;21.68
JPN;15/09/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;628;5.67
JPN;15/09/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;233;2.1
JPN;15/09/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;222;2
JPN;15/09/2017;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;200;1.8
JPN;15/09/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;182;1.64
JPN;15/10/2017;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;374;3.34
JPN;15/10/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2294;20.5
JPN;15/10/2017;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;589;5.26
JPN;15/10/2017;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;236;2.11
JPN;15/10/2017;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;195;1.74
JPN;15/10/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;174;1.55
JPN;15/10/2017;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;344;3.07
JPN;15/10/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2395;21.4
JPN;15/10/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;617;5.51
JPN;15/10/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;234;2.09
JPN;15/10/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;222;1.98
JPN;15/10/2017;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;200;1.79
JPN;15/10/2017;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;143;1.28
JPN;15/10/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;157;1.4
JPN;15/11/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2354;20.86
JPN;15/11/2017;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;241;2.14
JPN;15/11/2017;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;195;1.73
JPN;15/11/2017;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;224;1.98
JPN;15/11/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;203;1.8
JPN;15/11/2017;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;331;2.93
JPN;15/11/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2429;21.52
JPN;15/11/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;617;5.47
JPN;15/11/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;233;2.06
JPN;15/11/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;217;1.92
JPN;15/11/2017;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;197;1.75
JPN;15/11/2017;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;185;1.64
JPN;15/11/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;175;1.55
JPN;15/12/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2363;20.99
JPN;15/12/2017;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;563;5
JPN;15/12/2017;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;238;2.11
JPN;15/12/2017;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;207;1.84
JPN;15/12/2017;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;192;1.71
JPN;15/12/2017;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;270;2.4
JPN;15/12/2017;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;328;2.91
JPN;15/12/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2434;21.62
JPN;15/12/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;242;2.15
JPN;15/12/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;210;1.87
JPN;15/12/2017;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;194;1.72
JPN;15/12/2017;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;255;2.27
JPN;15/12/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;226;2.01
JPN;15/01/2018;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;328;2.97
JPN;15/01/2018;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2295;20.77
JPN;15/01/2018;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;562;5.09
JPN;15/01/2018;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;249;2.25
JPN;15/01/2018;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;203;1.84
JPN;15/01/2018;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;195;1.76
JPN;15/01/2018;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;387;3.5
JPN;15/01/2018;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;327;2.96
JPN;15/01/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2433;22.01
JPN;15/01/2018;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;245;2.22
JPN;15/01/2018;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;209;1.89
JPN;15/01/2018;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;198;1.79
JPN;15/01/2018;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;361;3.27
JPN;15/01/2018;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;312;2.82
JPN;15/02/2018;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;358;3.37
JPN;15/02/2018;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2363;22.27
JPN;15/02/2018;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;571;5.38
JPN;15/02/2018;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;250;2.36
JPN;15/02/2018;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;206;1.94
JPN;15/02/2018;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;195;1.84
JPN;15/02/2018;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;425;4.01
JPN;15/02/2018;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;331;3.12
JPN;15/02/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2438;22.98
JPN;15/02/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;610;5.75
JPN;15/02/2018;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;199;1.88
JPN;15/02/2018;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;401;3.78
JPN;15/02/2018;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;301;2.84
JPN;15/03/2018;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;364;3.42
JPN;15/03/2018;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2318;21.8
JPN;15/03/2018;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;555;5.22
JPN;15/03/2018;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;253;2.38
JPN;15/03/2018;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;207;1.95
JPN;15/03/2018;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;191;1.8
JPN;15/03/2018;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;274;2.58
JPN;15/03/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2466;23.19
JPN;15/03/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;611;5.75
JPN;15/03/2018;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;250;2.35
JPN;15/03/2018;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;208;1.96
JPN;15/03/2018;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;199;1.87
JPN;15/03/2018;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;309;2.91
JPN;15/03/2018;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;248;2.33
JPN;15/04/2018;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;414;3.85
JPN;15/04/2018;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2336;21.73
JPN;15/04/2018;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;561;5.22
JPN;15/04/2018;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;260;2.42
JPN;15/04/2018;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;206;1.92
JPN;15/04/2018;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;191;1.78
JPN;15/04/2018;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;263;2.45
JPN;15/04/2018;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;191;1.78
JPN;15/04/2018;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;335;3.12
JPN;15/04/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2474;23.01
JPN;15/04/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;612;5.69
JPN;15/04/2018;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;251;2.33
JPN;15/04/2018;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;199;1.85
JPN;15/04/2018;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;189;1.76
JPN;15/04/2018;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;171;1.59
JPN;15/05/2018;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;407;3.69
JPN;15/05/2018;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2414;21.88
JPN;15/05/2018;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;245;2.22
JPN;15/05/2018;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;206;1.87
JPN;15/05/2018;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;194;1.76
JPN;15/05/2018;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;222;2.01
JPN;15/05/2018;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;177;1.6
JPN;15/05/2018;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;332;3.01
JPN;15/05/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2431;22.03
JPN;15/05/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;613;5.56
JPN;15/05/2018;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;246;2.23
JPN;15/05/2018;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;207;1.88
JPN;15/05/2018;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;199;1.8
JPN;15/05/2018;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;145;1.31
JPN;15/05/2018;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;164;1.49
JPN;15/06/2018;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;358;3.24
JPN;15/06/2018;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2441;22.06
JPN;15/06/2018;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;562;5.08
JPN;15/06/2018;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;248;2.24
JPN;15/06/2018;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;207;1.87
JPN;15/06/2018;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;195;1.76
JPN;15/06/2018;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;169;1.53
JPN;15/06/2018;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;192;1.74
JPN;15/06/2018;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;332;3
JPN;15/06/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2460;22.23
JPN;15/06/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;612;5.53
JPN;15/06/2018;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;209;1.89
JPN;15/06/2018;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;148;1.34
JPN;15/07/2018;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;349;3.1
JPN;15/07/2018;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2407;21.41
JPN;15/07/2018;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;569;5.06
JPN;15/07/2018;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;251;2.23
JPN;15/07/2018;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;204;1.81
JPN;15/07/2018;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;320;2.85
JPN;15/07/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2444;21.74
JPN;15/07/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;610;5.43
JPN;15/07/2018;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;252;2.24
JPN;15/07/2018;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;206;1.83
JPN;15/07/2018;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;199;1.77
JPN;15/07/2018;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;174;1.55
JPN;15/07/2018;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;197;1.75
JPN;15/08/2018;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;342;3.09
JPN;15/08/2018;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2416;21.82
JPN;15/08/2018;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;569;5.14
JPN;15/08/2018;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;255;2.3
JPN;15/08/2018;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;205;1.85
JPN;15/08/2018;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;197;1.78
JPN;15/08/2018;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;249;2.25
JPN;15/08/2018;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;325;2.94
JPN;15/08/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2453;22.15
JPN;15/08/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;604;5.45
JPN;15/08/2018;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;256;2.31
JPN;15/08/2018;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;208;1.88
JPN;15/08/2018;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;216;1.95
JPN;15/08/2018;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;238;2.15
JPN;15/09/2018;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;362;3.23
JPN;15/09/2018;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2378;21.23
JPN;15/09/2018;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;246;2.2
JPN;15/09/2018;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;208;1.86
JPN;15/09/2018;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;197;1.76
JPN;15/09/2018;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;172;1.54
JPN;15/09/2018;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;341;3.04
JPN;15/09/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2437;21.76
JPN;15/09/2018;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;598;5.34
JPN;15/09/2018;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;255;2.28
JPN;15/09/2018;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;208;1.86
JPN;15/09/2018;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;147;1.31
JPN;15/09/2018;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;232;2.07
JPN;15/10/2018;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;381;3.41
JPN;15/10/2018;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2342;20.96
JPN;15/10/2018;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;582;5.21
JPN;15/10/2018;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;240;2.15
JPN;15/10/2018;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;207;1.85
JPN;15/10/2018;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;199;1.78
